ID,ActorClass,Species,X,Y,Z,Radius,Min,Max
0_BP_EnemySpawner153,BP_CreatureSpawner_C,Char_Hog_C,95033.921875,-20183.615234375,14516.291015625,500,1,1
0_BP_EnemySpawner154,BP_CreatureSpawner_C,Char_Hog_C,96598.7265625,-14113.0146484375,16082.3623046875,500,1,1
0_BP_EnemySpawner155,BP_CreatureSpawner_C,Char_CrabHatcher_C,68936.4609375,6590.951171875,13629.029296875,1500,2,2
0_BP_EnemySpawner156,BP_CreatureSpawner_C,Char_CrabHatcher_C,65765.9140625,7563.5419921875,13730.4853515625,2700,2,2
0_BP_EnemySpawner157,BP_CreatureSpawner_C,Char_Hog_C,38550.11328125,-38419.07421875,13721.1123046875,3000,3,3
0_BP_EnemySpawner158,BP_CreatureSpawner_C,Char_Hog_C,100667.5625,1124.181640625,19441.904296875,500,1,1
0_BP_EnemySpawner159,BP_CreatureSpawner_C,Char_Hog_C,99426.765625,3428.843994140625,17503.603515625,500,1,1
0_BP_EnemySpawner160,BP_CreatureSpawner_C,Char_Hog_C,100664.0078125,-2544.071044921875,16703.3984375,500,1,1
0_BP_EnemySpawner161,BP_CreatureSpawner_C,Char_Hog_C,89204.1875,92.38433837890625,17477.1796875,1300,2,2
0_BP_EnemySpawner162,BP_CreatureSpawner_C,Char_Hog_C,79743.3671875,-18067.943359375,13830.1162109375,2000,2,2
0_BP_EnemySpawner163,BP_CreatureSpawner_C,Char_Hog_C,85264.59375,12116.8984375,14268.80078125,3500,3,3
0_BP_EnemySpawner164,BP_CreatureSpawner_C,Char_Hog_C,5820.0712890625,-64466.51953125,15067.6083984375,3000,2,2
0_BP_EnemySpawner165,BP_CreatureSpawner_C,Char_CrabHatcher_C,55008.05078125,-15942.6552734375,13214.3935546875,300,1,1
0_BP_EnemySpawner166,BP_CreatureSpawner_C,Char_CrabHatcher_C,55470.23828125,-14518.7646484375,13214.3935546875,300,1,1
0_BP_EnemySpawner168,BP_CreatureSpawner_C,Char_CrabHatcher_C,23420.119140625,-48754.8125,13203.9208984375,2000,2,2
0_BP_EnemySpawner169,BP_CreatureSpawner_C,Char_CrabHatcher_C,25006.87890625,-44255.875,13220.6943359375,300,1,1
0_BP_EnemySpawner170,BP_CreatureSpawner_C,Char_CrabHatcher_C,29606.03515625,-47866.7421875,13241.4208984375,300,1,1
0_BP_EnemySpawner171_24,BP_CreatureSpawner_C,Char_Spitter_Small_C,54880.1484375,10544.1796875,13338.28125,3000,3,3
0_BP_EnemySpawner172,BP_CreatureSpawner_C,Char_CrabHatcher_C,54494.08203125,12600.6748046875,13336.029296875,300,1,1
0_BP_EnemySpawner173,BP_CreatureSpawner_C,Char_CrabHatcher_C,55122.8671875,6862.7275390625,13215.0830078125,300,1,1
0_BP_EnemySpawner174,BP_CreatureSpawner_C,Char_CrabHatcher_C,66381.4296875,-2044.683349609375,13286.7861328125,1200,2,2
0_BP_EnemySpawner175,BP_CreatureSpawner_C,Char_Spitter_C,69202.984375,-3718.5615234375,13658.8330078125,500,1,1
0_BP_EnemySpawner176,BP_CreatureSpawner_C,Char_Spitter_Small_C,97241.6796875,-9422.8408203125,12764.5986328125,500,2,2
0_BP_EnemySpawner177,BP_CreatureSpawner_C,Char_Hog_C,11733.1728515625,-52197.49609375,15398.9453125,3000,2,2
0_BP_EnemySpawner178,BP_CreatureSpawner_C,Char_Hog_C,62190.1484375,-26287.0234375,24931.078125,2000,3,3
0_BP_EnemySpawner179,BP_CreatureSpawner_C,Char_Hog_C,66022.6484375,-28235.23828125,16241.1767578125,500,1,1
0_BP_EnemySpawner180,BP_CreatureSpawner_C,Char_Hog_C,63921.9453125,-35766.8984375,15290.4619140625,500,1,1
0_BP_EnemySpawner181,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,53863.12109375,-1321.296630859375,13260.7958984375,1000,1,1
0_BP_EnemySpawner182,BP_CreatureSpawner_C,Char_Hog_C,56366.90234375,-49045.42578125,14061.515625,2000,3,3
0_BP_EnemySpawner183,BP_CreatureSpawner_C,Char_CrabHatcher_C,9399.1982421875,-42011.8671875,13217.560546875,300,1,1
0_BP_EnemySpawner184,BP_CreatureSpawner_C,Char_Spitter_Small_C,8713.1787109375,-43044.39453125,13313.3525390625,1000,2,2
0_BP_EnemySpawner185,BP_CreatureSpawner_C,Char_CrabHatcher_C,6878.85888671875,-43885.7421875,13204.779296875,300,1,1
0_BP_EnemySpawner186,BP_CreatureSpawner_C,Char_CrabHatcher_C,10948.9697265625,-42998.7421875,13235.1181640625,300,1,1
0_BP_EnemySpawner187,BP_CreatureSpawner_C,Char_Spitter_C,67747.46875,-13461.0048828125,13274.6767578125,500,1,1
0_BP_EnemySpawner188,BP_CreatureSpawner_C,Char_CrabHatcher_C,67045.21875,-14156.11328125,13431.3505859375,6000,4,4
0_BP_EnemySpawner189,BP_CreatureSpawner_C,Char_Hog_C,101252.125,-6576.19580078125,15686.009765625,1200,2,2
0_BP_EnemySpawner190,BP_CreatureSpawner_C,Char_Hog_C,98747.25,-5485.15234375,16020.318359375,500,1,1
0_BP_EnemySpawner191,BP_CreatureSpawner_C,Char_Hog_C,104639.875,7779.04638671875,12741.3828125,1500,2,2
0_BP_EnemySpawner192_54,BP_CreatureSpawner_C,Char_CrabHatcher_C,42264.47265625,-4412.73388671875,13468.0654296875,3000,2,2
0_BP_EnemySpawner193,BP_CreatureSpawner_C,Char_CrabHatcher_C,78821.5,-3835.800048828125,13340.142578125,300,1,1
0_BP_EnemySpawner194,BP_CreatureSpawner_C,Char_CrabHatcher_C,79841.4140625,-8629.5419921875,13279.7021484375,300,1,1
0_BP_EnemySpawner195,BP_CreatureSpawner_C,Char_CrabHatcher_C,77366.1015625,25.5068359375,13603.060546875,300,1,1
0_BP_EnemySpawner196,BP_CreatureSpawner_C,Char_CrabHatcher_C,72450.8671875,-6589.87744140625,13305.0869140625,300,1,1
0_BP_EnemySpawner197_11,BP_CreatureSpawner_C,Char_NonFlyingBird_C,39409.86328125,197844.984375,-5440.017578125,3000,3,3
0_BP_EnemySpawner198,BP_CreatureSpawner_C,Char_CrabHatcher_C,75996.2421875,-2489.791015625,13187.9990234375,300,1,1
0_BP_EnemySpawner199,BP_CreatureSpawner_C,Char_CrabHatcher_C,73515.234375,-1208.7762451171875,13205.56640625,300,1,1
0_BP_EnemySpawner200,BP_CreatureSpawner_C,Char_Spitter_C,42005.53515625,-5277.10107421875,13293.2177734375,500,1,1
0_BP_EnemySpawner201,BP_CreatureSpawner_C,Char_Spitter_Small_C,51447.2578125,-33472.4921875,13452.7900390625,3000,2,2
0_BP_EnemySpawner202,BP_CreatureSpawner_C,Char_Hog_C,75975.5703125,12780.2705078125,13734.390625,1000,3,3
0_BP_EnemySpawner203,BP_CreatureSpawner_C,Char_Spitter_Small_C,59010.7890625,3028.955078125,13446.3671875,1000,2,2
0_BP_EnemySpawner204,BP_CreatureSpawner_C,Char_Spitter_Small_C,45124.8515625,4807.60986328125,13566.4208984375,1000,2,2
0_BP_EnemySpawner205,BP_CreatureSpawner_C,Char_CrabHatcher_C,2304.4326171875,-31505.3828125,14233.876953125,5000,3,3
0_BP_EnemySpawner206,BP_CreatureSpawner_C,Char_Hog_C,45267.17578125,-47733.54296875,13172.6865234375,3000,2,2
0_BP_EnemySpawner207,BP_CreatureSpawner_C,Char_Hog_C,90260.3203125,-10378.4375,13481.1474609375,2000,2,2
0_BP_EnemySpawner208,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,52984.14453125,204414.078125,-5546.70361328125,500,1,1
0_BP_EnemySpawner209,BP_CreatureSpawner_C,Char_Hog_C,72557.765625,-28315.869140625,13924.517578125,2000,2,2
0_BP_EnemySpawner210,BP_CreatureSpawner_C,Char_Hog_C,92838.703125,3601.0244140625,16180.8046875,2000,3,3
0_BP_EnemySpawner211,BP_CreatureSpawner_C,Char_Stinger_C,75664.046875,15625.572265625,13734.3896484375,4000,1,1
0_BP_EnemySpawner212,BP_CreatureSpawner_C,Char_Stinger_Child_C,96569.390625,12397.033203125,13712.755859375,4000,5,5
0_BP_EnemySpawner213,BP_CreatureSpawner_C,Char_Stinger_C,76285.765625,-14664.90234375,13716.45703125,4000,1,1
0_BP_EnemySpawner214,BP_CreatureSpawner_C,Char_Stinger_Child_C,57832.3515625,-35437.08203125,13382.6650390625,4000,4,4
0_BP_EnemySpawner215,BP_CreatureSpawner_C,Char_Stinger_C,28558.45703125,-52038.19921875,13740.580078125,4000,1,1
0_BP_EnemySpawner216,BP_CreatureSpawner_C,Char_Stinger_Child_C,1054.9776611328125,-68091.7890625,14916.572265625,4000,4,4
0_BP_EnemySpawner217,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,39579.11328125,221791.390625,-5632.80029296875,500,1,1
0_BP_EnemySpawner218,BP_CreatureSpawner_C,Char_NonFlyingBird_C,80413.1640625,194186.5625,927.24365234375,4589.62060546875,5,5
0_BP_EnemySpawner219,BP_CreatureSpawner_C,Char_NonFlyingBird_C,66918.8125,192920.421875,-4032.484375,3272.944091796875,3,3
0_BP_EnemySpawner220,BP_CreatureSpawner_C,Char_NonFlyingBird_C,43233.13671875,237077.84375,-4032.4853515625,5887.0146484375,5,5
0_BP_EnemySpawner221,BP_CreatureSpawner_C,Char_NonFlyingBird_C,27807.150390625,254990.34375,-171.53515625,6000,3,3
0_BP_EnemySpawner222,BP_CreatureSpawner_C,Char_NonFlyingBird_C,71780.4765625,219810.21875,202.7276611328125,4589.62060546875,5,5
0_BP_EnemySpawner223,BP_CreatureSpawner_C,Char_NonFlyingBird_C,23302.623046875,220476.640625,-2305.025390625,6000,4,4
0_BP_EnemySpawner224,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,77749.34375,211978.921875,-885.83984375,1581.737060546875,1,1
0_BP_EnemySpawner225,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,85035.5078125,166329.796875,1956.9901123046875,5081.72900390625,2,2
0_BP_EnemySpawner226,BP_CreatureSpawner_C,Char_SpaceRabbit_C,29668.748046875,262936.625,-1045.4990234375,2550.47900390625,1,1
0_BP_EnemySpawner227,BP_CreatureSpawner_C,Char_SpaceRabbit_C,47986.19140625,201813.015625,-5526.96826171875,1722.611083984375,1,1
0_BP_EnemySpawner228,BP_CreatureSpawner_C,Char_Stinger_Child_C,55592.98046875,12593.998046875,13518.3466796875,4000,3,3
0_BP_EnemySpawner229,BP_CreatureSpawner_C,Char_CaveStinger_C,14616.0546875,1697.4031982421875,18112.802734375,500,1,1
0_BP_EnemySpawner230,BP_CreatureSpawner_C,Char_CrabHatcher_C,12539.1630859375,-24411.107421875,13231.7900390625,300,1,1
0_BP_EnemySpawner231_8,BP_CreatureSpawner_C,Char_CrabHatcher_C,10508.875,-23951.55078125,13486.96484375,300,1,1
0_BP_EnemySpawner232,BP_CreatureSpawner_C,Char_CrabHatcher_C,31299.53125,-21697.787109375,13118.763671875,300,1,1
0_BP_EnemySpawner233,BP_CreatureSpawner_C,Char_CrabHatcher_C,27857.419921875,-24872.828125,13118.7646484375,300,1,1
0_BP_EnemySpawner234,BP_CreatureSpawner_C,Char_CrabHatcher_C,30286.212890625,-23969.080078125,13199.7275390625,300,1,1
0_BP_EnemySpawner235,BP_CreatureSpawner_C,Char_CrabHatcher_C,33741.2578125,-22353.375,13260.0185546875,300,1,1
0_BP_EnemySpawner236,BP_CreatureSpawner_C,Char_Spitter_Small_C,52152.37109375,-9701.8310546875,13687.515625,3000,2,2
0_BP_EnemySpawner238,BP_CreatureSpawner_C,Char_Hog_C,86758.5625,-25043.38671875,13845.12109375,2000,2,2
0_BP_EnemySpawner239,BP_CreatureSpawner_C,Char_CaveStinger_C,14624.6259765625,-2575.364013671875,14693.015625,500,1,1
0_BP_EnemySpawner254,BP_CreatureSpawner_C,Char_NonFlyingBird_C,81134.6484375,209220.78125,5689.5810546875,1733.281494140625,2,2
0_BP_EnemySpawner336,BP_CreatureSpawner_C,Char_Spitter_Small_C,106172.78125,8694.9970703125,12743.83984375,500,1,1
0_BP_EnemySpawner69_87,BP_CreatureSpawner_C,Char_Spitter_C,145355.484375,-28641.859375,13656.494140625,1213.251953125,1,1
0_BP_EnemySpawner77_5,BP_CreatureSpawner_C,Char_Hog_C,128026.4140625,14732.0380859375,16621.55859375,790.55859375,1,1
1_BP_CreatureSpawner100,BP_CreatureSpawner_C,Char_Spitter_Small_C,-183497.328125,-182270,7799.48876953125,500,1,1
1_BP_CreatureSpawner1000,BP_CreatureSpawner_C,Char_Hog_C,-106212.8515625,30795.4921875,22572.525390625,1000,2,2
1_BP_CreatureSpawner1001_96,BP_CreatureSpawner_C,Char_CaveStinger_C,-81501.421875,33209.94921875,19772.32421875,1000,2,2
1_BP_CreatureSpawner1002_99,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-126871.828125,43100.1328125,19872.38671875,300,1,1
1_BP_CreatureSpawner1003_102,BP_CreatureSpawner_C,Char_Spitter_C,-30872.875,67358.6171875,20674.220703125,3000,3,3
1_BP_CreatureSpawner1004_105,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-46265.51953125,38322.71875,21418.111328125,500,1,1
1_BP_CreatureSpawner1005,BP_CreatureSpawner_C,Char_CaveStinger_C,-87779.3671875,62141.48828125,25436.359375,1000,2,2
1_BP_CreatureSpawner1006,BP_CreatureSpawner_C,Char_Spitter_C,-46459.19140625,43244.80859375,21308.244140625,500,1,1
1_BP_CreatureSpawner1007_110,BP_CreatureSpawner_C,Char_AlphaHog_C,-115925.4453125,71191.8671875,17791.1796875,200,1,1
1_BP_CreatureSpawner1008,BP_CreatureSpawner_C,Char_Hog_C,-116565.234375,71527.5234375,17692.681640625,3000,4,4
1_BP_CreatureSpawner1009_114,BP_CreatureSpawner_C,Char_CaveStinger_C,-78646.8671875,90142.2265625,20507.625,300,1,1
1_BP_CreatureSpawner101,BP_CreatureSpawner_C,Char_Spitter_Small_C,-114313.796875,-160404.921875,632.0244140625,500,2,2
1_BP_CreatureSpawner1010_117,BP_CreatureSpawner_C,Char_Spitter_C,-40500.25,64256.5546875,25876.3515625,200,1,1
1_BP_CreatureSpawner1011,BP_CreatureSpawner_C,Char_Spitter_Small_C,-43756.3125,59413.67578125,26013.37890625,1200,3,3
1_BP_CreatureSpawner1012_121,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-156399.78125,-1668.09814453125,25402.357421875,200,1,1
1_BP_CreatureSpawner1013,BP_CreatureSpawner_C,Char_Spitter_C,-154346.578125,-5450.21435546875,25328.392578125,200,1,1
1_BP_CreatureSpawner1014,BP_CreatureSpawner_C,Char_Spitter_Small_C,-156904.125,-989.2333984375,25424.833984375,500,2,2
1_BP_CreatureSpawner1015,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-80908.03125,90681.8359375,20846.9140625,2000,3,3
1_BP_CreatureSpawner1016_127,BP_CreatureSpawner_C,Char_CrabHatcher_C,-154262.625,35555.40234375,19083.611328125,2000,3,3
1_BP_CreatureSpawner1017_130,BP_CreatureSpawner_C,Char_AlphaHog_C,-151572.640625,33120.66796875,19295.953125,200,1,1
1_BP_CreatureSpawner1018_133,BP_CreatureSpawner_C,Char_CrabHatcher_C,-93818.09375,41134.6875,19719.978515625,1500,2,2
1_BP_CreatureSpawner1019,BP_CreatureSpawner_C,Char_CaveStinger_C,-92218.78125,42036.18359375,19800.75,500,1,1
1_BP_CreatureSpawner102,BP_CreatureSpawner_C,Char_Spitter_Small_C,-142404.40625,-194952.734375,6807.8740234375,2000,2,2
1_BP_CreatureSpawner1020_137,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-125060.375,51369.984375,32810.98828125,2000,3,3
1_BP_CreatureSpawner1021_140,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-138738.890625,20516.689453125,19242.09765625,500,1,1
1_BP_CreatureSpawner1022,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-118502.890625,21564.701171875,20055.01171875,500,1,1
1_BP_CreatureSpawner1023,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-89713.5859375,27381.677734375,20068.765625,500,1,1
1_BP_CreatureSpawner1024,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-88266.59375,-9498.5087890625,22516.06640625,500,1,1
1_BP_CreatureSpawner1025,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-70477.4375,70620.25,18204.439453125,500,1,1
1_BP_CreatureSpawner1026,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-41468.015625,34793.078125,19981.802734375,500,1,1
1_BP_CreatureSpawner1027,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-142211.71875,10339.4462890625,19768.171875,4000,3,3
1_BP_CreatureSpawner1028,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-98418.8359375,38095.66015625,22137.228515625,4000,3,3
1_BP_CreatureSpawner1029,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-62493.8515625,53112.09765625,20922.06640625,4000,3,3
1_BP_CreatureSpawner103,BP_CreatureSpawner_C,Char_CrabHatcher_C,-121008.75,-187969.8125,8998.2333984375,2000,2,2
1_BP_CreatureSpawner1030,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-69919,69282.2109375,17891.58203125,4000,3,3
1_BP_CreatureSpawner1031_152,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-163664.140625,33895.02734375,18173.978515625,200,1,1
1_BP_CreatureSpawner1032,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-106985.734375,38431.5078125,20353.61328125,200,1,1
1_BP_CreatureSpawner1033,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-49829.7265625,88779.6484375,20446.220703125,200,1,1
1_BP_CreatureSpawner1034,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-32027.06640625,41942.14453125,19891.9375,200,1,1
1_BP_CreatureSpawner1035_158,BP_CreatureSpawner_C,Char_Spitter_C,-26542.58984375,39640.078125,21469.52734375,200,1,1
1_BP_CreatureSpawner1036,BP_CreatureSpawner_C,Char_Spitter_Small_C,-41967.3984375,69788.1796875,22432.37109375,1000,2,2
1_BP_CreatureSpawner1037_2,BP_CreatureSpawner_C,Char_CrabHatcher_C,13792.3974609375,2034.6513671875,23440.11328125,2000,2,2
1_BP_CreatureSpawner1038,BP_CreatureSpawner_C,Char_CrabHatcher_C,4923.2197265625,-4347.5830078125,23440.11328125,2000,3,3
1_BP_CreatureSpawner1039_2,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,24513.384765625,74584.0859375,22860.19921875,200,1,1
1_BP_CreatureSpawner1040,BP_CreatureSpawner_C,Char_AlphaHog_C,26062.115234375,76261.8515625,22863.294921875,200,1,1
1_BP_CreatureSpawner1041_6,BP_CreatureSpawner_C,Char_CaveStinger_C,47186.5625,29646.73828125,21742.515625,200,1,1
1_BP_CreatureSpawner1042_9,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-16160.3017578125,29111.142578125,24608.5390625,200,1,1
1_BP_CreatureSpawner1043_12,BP_CreatureSpawner_C,Char_Spitter_C,21159.634765625,24116.90625,24006.09765625,200,1,1
1_BP_CreatureSpawner1044_15,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,45588.44140625,12063.1181640625,24123.1484375,1500,2,2
1_BP_CreatureSpawner1045_18,BP_CreatureSpawner_C,Char_AlphaHog_C,-6665.89697265625,433.105712890625,24200.8984375,200,1,1
1_BP_CreatureSpawner1046,BP_CreatureSpawner_C,Char_Hog_C,-9204.716796875,21.082805633544922,24160.806640625,1500,2,2
1_BP_CreatureSpawner1047_22,BP_CreatureSpawner_C,Char_CrabHatcher_C,33385.57421875,65538.5,23028.921875,1700,2,2
1_BP_CreatureSpawner1048,BP_CreatureSpawner_C,Char_AlphaHog_C,33197.890625,64787.66796875,23017.15625,300,1,1
1_BP_CreatureSpawner1049_26,BP_CreatureSpawner_C,Char_Hog_C,-23790.837890625,96044.9140625,22129.8984375,3000,4,4
1_BP_CreatureSpawner104_15,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,30992.14453125,103070.7890625,26020.361328125,200,1,1
1_BP_CreatureSpawner1050_29,BP_CreatureSpawner_C,Char_AlphaHog_C,-32323.02734375,95954.0234375,23683.357421875,200,1,1
1_BP_CreatureSpawner1051_32,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-42992.5234375,13292.244140625,23722.505859375,1000,2,2
1_BP_CreatureSpawner1052_35,BP_CreatureSpawner_C,Char_AlphaHog_C,9878.376953125,41233.859375,22612.048828125,200,1,1
1_BP_CreatureSpawner1053_38,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-96009.59375,6447.17529296875,25230.724609375,200,1,1
1_BP_CreatureSpawner1054,BP_CreatureSpawner_C,Char_AlphaHog_C,-92579.75,8351.4052734375,25060.171875,200,1,1
1_BP_CreatureSpawner1055,BP_CreatureSpawner_C,Char_Hog_C,-91009.3203125,11003.5029296875,24369.91015625,2000,3,3
1_BP_CreatureSpawner1056_43,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,13319.4677734375,112964.0546875,26575.4140625,1000,3,3
1_BP_CreatureSpawner1057_46,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-3477.838134765625,61782.9453125,21992.853515625,200,1,1
1_BP_CreatureSpawner1058,BP_CreatureSpawner_C,Char_AlphaHog_C,-2915.94775390625,59746.69140625,21754.6015625,200,1,1
1_BP_CreatureSpawner1059_50,BP_CreatureSpawner_C,Char_Hog_C,-33189.984375,4496.3671875,23482.1484375,1000,5,5
1_BP_CreatureSpawner105_2,BP_CreatureSpawner_C,Char_Spitter_Small_C,-132485.859375,-159781.171875,7601.59375,3000,2,2
1_BP_CreatureSpawner106,BP_CreatureSpawner_C,Char_CrabHatcher_C,-264016.8125,-31640.6640625,-278.5081481933594,200,1,1
1_BP_CreatureSpawner1060_53,BP_CreatureSpawner_C,Char_CrabHatcher_C,34347.6484375,16056.0634765625,22615.94921875,1800,5,5
1_BP_CreatureSpawner1061_56,BP_CreatureSpawner_C,Char_Spitter_C,-35197.078125,117347.734375,21855.984375,200,1,1
1_BP_CreatureSpawner1062,BP_CreatureSpawner_C,Char_Spitter_Small_C,-34485.3359375,117246.4765625,21842.560546875,500,3,3
1_BP_CreatureSpawner1063_63,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-70556.2578125,-453.6829833984375,21248.244140625,200,1,1
1_BP_CreatureSpawner1064_66,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-7988.77783203125,14622.7802734375,24179.701171875,5000,3,3
1_BP_CreatureSpawner1065_69,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,43.605873107910156,79259.515625,20972.521484375,200,1,1
1_BP_CreatureSpawner1066_72,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-14854.736328125,53284.01171875,21100.01171875,200,1,1
1_BP_CreatureSpawner1067_75,BP_CreatureSpawner_C,Char_NonFlyingBird_C,11331.1181640625,26457.435546875,24139.3984375,5000,3,3
1_BP_CreatureSpawner1068_78,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,46737.2578125,53339.41796875,24152,200,1,1
1_BP_CreatureSpawner1069_81,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,21014.056640625,11202.302734375,23871.22265625,200,1,1
1_BP_CreatureSpawner107,BP_CreatureSpawner_C,Char_Spitter_Small_C,-154238.15625,-157396.90625,9544.845703125,1000,1,1
1_BP_CreatureSpawner1070_84,BP_CreatureSpawner_C,Char_NonFlyingBird_C,11532.416015625,68538.765625,23003.158203125,5000,3,3
1_BP_CreatureSpawner1071_87,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-13419.41015625,71770.4296875,23140.982421875,5000,3,3
1_BP_CreatureSpawner1072_90,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-51133.97265625,9019.013671875,23920.86328125,6000,4,4
1_BP_CreatureSpawner1073,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-75842.6953125,4281.14208984375,21272.259765625,200,1,1
1_BP_CreatureSpawner1074,BP_CreatureSpawner_C,Char_SpaceRabbit_C,4674.81884765625,7193.302734375,23521.478515625,200,1,1
1_BP_CreatureSpawner1075,BP_CreatureSpawner_C,Char_SpaceRabbit_C,42168.16015625,44013.984375,23726.224609375,200,1,1
1_BP_CreatureSpawner1076,BP_CreatureSpawner_C,Char_SpaceRabbit_C,45518.87109375,46052.3671875,23965.97265625,200,1,1
1_BP_CreatureSpawner1077,BP_CreatureSpawner_C,Char_SpaceRabbit_C,39827.14453125,61833.5859375,24152,200,1,1
1_BP_CreatureSpawner1078,BP_CreatureSpawner_C,Char_SpaceRabbit_C,29461.646484375,58480.0546875,22328.37109375,200,1,1
1_BP_CreatureSpawner1079,BP_CreatureSpawner_C,Char_SpaceRabbit_C,1241.278076171875,83930.796875,21068.828125,200,1,1
1_BP_CreatureSpawner1081,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-44351.71875,22879.4453125,21078.171875,2385.82275390625,1,1
1_BP_CreatureSpawner1082,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-103001.71875,46829.4453125,20398.171875,1000,1,1
1_BP_CreatureSpawner1083,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-83701.71875,56349.4453125,23568.171875,1000,1,1
1_BP_CreatureSpawner1085_2,BP_CreatureSpawner_C,Char_Spitter_C,34761.21875,-972.1577758789062,22973.943359375,200,1,1
1_BP_CreatureSpawner1086_5,BP_CreatureSpawner_C,Char_Spitter_C,55825.5546875,45888.98828125,25027.17578125,200,1,1
1_BP_CreatureSpawner1087_8,BP_CreatureSpawner_C,Char_Spitter_Small_C,8334.8955078125,70322.65625,23412.494140625,1500,3,3
1_BP_CreatureSpawner1088,BP_CreatureSpawner_C,Char_Hog_C,295591.59375,-238331.8125,4054.5751953125,200,1,1
